binary_id,source_id_num,label,cwe_id,key_body_hex,ins_preview,key_type,pred,support,purity,counts,key_loo_acc,key_loo_wrong,key_ins_full,key_op_full,key_ins_tail36,key_ins_tail30,key_ins_tail24,key_ins_tail18,key_marker_tail,key_callseq,key_len_ins_calls
BIN_2386122,33367,1,CWE-036,,"push:rbp push:rdi push:rbx sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp+N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp+N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rdx,rax mov:rax,qwordptr_[rbp+N] mov:ecx,eax mov:eax,N sub:eax,ecx mov:r9d,eax mov:rcx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rcx mov:r8,rdx mov:edx,r9d mov:rcx,rax call:N test:rax,rax setne:al test:al,al je:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp+N] add:rax,rdx movzx:eax,byteptr_[rax] cmp:al,N jne:N mov:rax,qwordptr_[rbp+N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 jmp:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 nop: lea:rax,[rbp-N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] lea:rax,[rbp-N] mov:r8d,N mov:rcx,rax call:N lea:rax,[rbp-N] mov:rcx,rax call:N lea:rax,[rbp-N] mov:rcx,rax call:N jmp:N mov:rbx,rax lea:rax,[rbp-N] mov:rcx,rax call:N mov:rax,rbx",key_ins_tail30,CWE-023,2,1.0,{'CWE-023': 2},0.9905738187816661,80,,,,47fd0213e8a8ebf4,,,,,
BIN_2386122,33367,1,CWE-036,,"push:rbp push:rdi push:rbx sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp+N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp+N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rdx,rax mov:rax,qwordptr_[rbp+N] mov:ecx,eax mov:eax,N sub:eax,ecx mov:r9d,eax mov:rcx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rcx mov:r8,rdx mov:edx,r9d mov:rcx,rax call:N test:rax,rax setne:al test:al,al je:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp+N] add:rax,rdx movzx:eax,byteptr_[rax] cmp:al,N jne:N mov:rax,qwordptr_[rbp+N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 jmp:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 nop: lea:rax,[rbp-N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] lea:rax,[rbp-N] mov:r8d,N mov:rcx,rax call:N lea:rax,[rbp-N] mov:rcx,rax call:N lea:rax,[rbp-N] mov:rcx,rax call:N jmp:N mov:rbx,rax lea:rax,[rbp-N] mov:rcx,rax call:N mov:rax,rbx",key_ins_tail36,CWE-023,2,1.0,{'CWE-023': 2},0.9869588599085776,97,,,d38a57f477feff7a,,,,,,
BIN_2457936,13410,1,CWE-126,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] call:N test:eax,eax je:N lea:rax,[rbp+N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:wordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 jmp:N mov:eax,dwordptr_[rbp+N] cdqe: movzx:edx,wordptr_[rbp+rax*2+N] mov:eax,dwordptr_[rbp+N] cdqe: mov:wordptr_[rbp+rax*2-N],dx add:dwordptr_[rbp+N],1 cmp:dwordptr_[rbp+N],N jle:N lea:rax,[rbp-N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_callseq,CWE-121,3,1.0,{'CWE-121': 3},0.9922970071978785,61,,,,,,,,globalreturnstrue|wmemset|printwline,
BIN_2504621,44645,1,CWE-590,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 call:N test:eax,eax je:N lea:rax,[rip+N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rip+N],0 lea:rax,[rip+N] mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-122,5,1.0,{'CWE-122': 5},0.9334157541504768,377,,,,,,,,,100|25|4|1
BIN_2505640,31334,1,CWE-252,,"push:rbp mov:rbp,rsp sub:rsp,N mov:dwordptr_[rbp-4],0 jmp:N mov:ecx,1 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rip+N] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N add:dwordptr_[rbp-4],1 cmp:dwordptr_[rbp-4],0 jle:N nop: nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-762,14,1.0,{'CWE-762': 14},0.9334157541504768,377,,,,,,,,,77|22|2|2
BIN_2507451,21602,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:byteptr_[rbp-N],N mov:dwordptr_[rbp-4],0 jmp:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rbp-N] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N add:dwordptr_[rbp-4],1 cmp:dwordptr_[rbp-4],0 jle:N mov:dwordptr_[rbp-8],0 jmp:N movzx:eax,byteptr_[rbp-N] add:eax,1 mov:byteptr_[rbp-N],al movzx:eax,byteptr_[rbp-N] mov:byteptr_[rbp-9],al movsx:eax,byteptr_[rbp-9] mov:ecx,eax call:N add:dwordptr_[rbp-8],1 cmp:dwordptr_[rbp-8],0 jle:N nop: nop: add:rsp,N pop:rbp ret:",key_marker_tail,CWE-191,2,1.0,{'CWE-191': 2},0.9945901446548278,46,,,,,,,71a9bc7ab42ca96c,,
BIN_2566796,28478,1,CWE-197,,"push:rbp mov:rbp,rsp sub:rsp,N mov:dwordptr_[rbp-8],N call:N test:eax,eax je:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rbp-8] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N mov:eax,dwordptr_[rbp-8] mov:wordptr_[rbp-2],ax movsx:eax,wordptr_[rbp-2] mov:ecx,eax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-690,3,1.0,{'CWE-690': 3},0.9334157541504768,377,,,,,,,,,88|25|4|1
BIN_2570932,18981,1,CWE-188,,"push:rbp mov:rbp,rsp sub:rsp,N mov:eax,5 cmp:eax,5 jne:N mov:dwordptr_[rbp-4],N movzx:eax,byteptr_[rbp-1] or:eax,N mov:byteptr_[rbp-1],al mov:eax,dwordptr_[rbp-4] mov:ecx,eax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-398,3,1.0,{'CWE-398': 3},0.9334157541504768,377,,,,,,,,,52|17|1|1
BIN_2571855,33716,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail18,CWE-023,2,1.0,{'CWE-023': 2},0.9933922671667114,74,,,,,,a52d8fdfb34b5df3,,,
BIN_2571855,33716,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail24,CWE-023,2,1.0,{'CWE-023': 2},0.9919796954314721,79,,,,,b6daa1011cae1937,,,,
BIN_2571855,33716,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail30,CWE-023,2,1.0,{'CWE-023': 2},0.9905738187816661,80,,,,25b728269a956d2e,,,,,
BIN_2571855,33716,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail36,CWE-023,2,1.0,{'CWE-023': 2},0.9869588599085776,97,,,81fe311821e37bde,,,,,,
BIN_2584501,45365,1,CWE-606,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:dwordptr_[rbp-N],0 lea:rax,[rbp-N] mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N mov:qwordptr_[rbp-N],rax mov:rax,qwordptr_[rbp-N] sub:rax,N cmp:rax,1 jbe:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rdx,rax mov:rax,qwordptr_[rbp-N] mov:ecx,eax mov:eax,N sub:eax,ecx mov:r9d,eax mov:rcx,qwordptr_[rbp-8] mov:rax,qwordptr_[rbp-N] add:rax,rcx mov:r8,rdx mov:edx,r9d mov:rcx,rax call:N test:rax,rax je:N mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N mov:qwordptr_[rbp-N],rax cmp:qwordptr_[rbp-N],0 je:N mov:rax,qwordptr_[rbp-N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp-8] add:rax,rdx movzx:eax,byteptr_[rax] cmp:al,N jne:N mov:rax,qwordptr_[rbp-N] lea:rdx,[rax-1] mov:rax,qwordptr_[rbp-8] add:rax,rdx mov:byteptr_[rax],0 jmp:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp-8] mov:rax,qwordptr_[rbp-N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_full,CWE-134,4,1.0,{'CWE-134': 4},0.9870514243433223,70,b31cc6f4ec98b339,,,,,,,,
BIN_2618159,34239,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rdx,rax mov:rax,qwordptr_[rbp+N] mov:ecx,eax mov:eax,N sub:eax,ecx mov:r9d,eax mov:rax,qwordptr_[rbp+N] lea:rcx,[rax+rax] mov:rax,qwordptr_[rbp+N] add:rax,rcx mov:r8,rdx mov:edx,r9d mov:rcx,rax call:N test:rax,rax setne:al test:al,al je:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] add:rax,rax lea:rdx,[rax-2] mov:rax,qwordptr_[rbp+N] add:rax,rdx movzx:eax,wordptr_[rax] cmp:ax,N jne:N mov:rax,qwordptr_[rbp+N] add:rax,rax lea:rdx,[rax-2] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:wordptr_[rax],0 jmp:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] lea:rdx,[rax+rax] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:wordptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:qwordptr_[rbp+N],rax mov:qwordptr_[rbp+N],0 lea:rdx,[rip+N] mov:rax,qwordptr_[rbp+N] mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_len_ins_calls,CWE-023,2,1.0,{'CWE-023': 2},0.9334157541504768,377,,,,,,,,,419|90|7|6
BIN_2623770,10670,1,CWE-122,,"push:rbp mov:rbp,rsp sub:rsp,N mov:ecx,4 call:N mov:qwordptr_[rbp-8],rax cmp:qwordptr_[rbp-8],0 jne:N mov:ecx,N call:N mov:ecx,8 call:N mov:qwordptr_[rbp-N],rax cmp:qwordptr_[rbp-N],0 jne:N mov:ecx,N call:N mov:rax,qwordptr_[rbp-8] mov:qwordptr_[rbp-N],rax mov:rax,qwordptr_[rbp-N] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-401,4,1.0,{'CWE-401': 4},0.9334157541504768,377,,,,,,,,,101|26|5|2
BIN_2651110,45509,1,CWE-606,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 lea:rax,[rbp+N] mov:qwordptr_[rbp+N],rax mov:dwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],N mov:qwordptr_[rbp+N],N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax lea:rax,[rbp-N] mov:rdx,rax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax test:eax,eax jne:N mov:dwordptr_[rbp+N],1 mov:r8d,6 mov:edx,1 mov:ecx,2 mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N lea:rax,[rbp+N] mov:r8d,N mov:edx,0 mov:rcx,rax call:N mov:wordptr_[rbp+N],2 mov:dwordptr_[rbp+N],0 mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax mov:wordptr_[rbp+N],ax lea:rdx,[rbp+N] mov:rax,qwordptr_[rbp+N] mov:r8d,N mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:edx,5 mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:r8d,0 mov:edx,0 mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rdx,rax ",key_ins_full,CWE-134,4,1.0,{'CWE-134': 4},0.9870514243433223,70,b15e0ce58ba5b97e,,,,,,,,
BIN_2655868,35464,1,CWE-398,7eee65de2c902b08,"push:rbp mov:rbp,rsp sub:rsp,N call:N test:eax,eax je:N lea:rax,[rip+N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_body_hex,CWE-546,4,1.0,{'CWE-546': 4},0.9740777666999003,26,,,,,,,,,
BIN_2660104,21182,1,CWE-190,47b1dfd120fe961f,"push:rbp mov:rbp,rsp sub:rsp,N mov:dwordptr_[rbp-4],0 mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rbp-4] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N mov:eax,dwordptr_[rbp-4] mov:dwordptr_[rip+N],eax call:N nop: add:rsp,N pop:rbp ret:",key_body_hex,CWE-191,2,1.0,{'CWE-191': 2},0.9740777666999003,26,,,,,,,,,
BIN_2663784,45320,1,CWE-606,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] lea:rax,[rip-N] mov:qwordptr_[rbp+N],rax mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 lea:rax,[rbp+N] mov:qwordptr_[rbp+N],rax mov:dwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax lea:rax,[rbp-N] mov:rdx,rax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax test:eax,eax jne:N mov:dwordptr_[rbp+N],1 mov:r8d,6 mov:edx,1 mov:ecx,2 mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N lea:rax,[rbp+N] mov:r8d,N mov:edx,0 mov:rcx,rax call:N mov:wordptr_[rbp+N],2 lea:rax,[rip+N] mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:dwordptr_[rbp+N],eax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax mov:wordptr_[rbp+N],ax lea:rdx,[rbp+N] mov:rax,qwordptr_[rbp+N] mov:r8d,N mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rdx,rax mov:rax,qwordptr_[rbp+N] mov:r9d,0 mov:r8d,ecx mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:dwordptr_[rbp+N],eax cmp:dwordptr_[rbp+N],-1 je:N cmp:dwordptr_",key_op_full,CWE-134,2,1.0,{'CWE-134': 2},0.9925788497217068,56,,c883fe3b899699a6,,,,,,,
BIN_2663784,45320,1,CWE-606,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] lea:rax,[rip-N] mov:qwordptr_[rbp+N],rax mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 lea:rax,[rbp+N] mov:qwordptr_[rbp+N],rax mov:dwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax lea:rax,[rbp-N] mov:rdx,rax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax test:eax,eax jne:N mov:dwordptr_[rbp+N],1 mov:r8d,6 mov:edx,1 mov:ecx,2 mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N lea:rax,[rbp+N] mov:r8d,N mov:edx,0 mov:rcx,rax call:N mov:wordptr_[rbp+N],2 lea:rax,[rip+N] mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:dwordptr_[rbp+N],eax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax mov:wordptr_[rbp+N],ax lea:rdx,[rbp+N] mov:rax,qwordptr_[rbp+N] mov:r8d,N mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rdx,rax mov:rax,qwordptr_[rbp+N] mov:r9d,0 mov:r8d,ecx mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:dwordptr_[rbp+N],eax cmp:dwordptr_[rbp+N],-1 je:N cmp:dwordptr_",key_ins_full,CWE-134,2,1.0,{'CWE-134': 2},0.9870514243433223,70,8c0ca665d143c76c,,,,,,,,
